"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0037954","0","06/12/2018","22:56:19","500 ","Service Call, other                               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","50      ","  ","LEWIS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0037956","0","06/12/2018","23:02:18","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","960 ","Street, Other                                     ","192B    ","  ","HUMBOLDT                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0037957","0","06/12/2018","23:08:31","444 ","Power line down                                   ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","120     ","  ","MILTON                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0037960","0","06/12/2018","23:30:02","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","131 ","Church, mosque, synagogue, temple, chapel         ","125     ","  ","HARRISON                 ","  ","AVE ",": #AFA1744                              ","  ","                         ","  ","    "
"18-0037961","0","06/12/2018","23:33:12","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","14      ","  ","WOOLSON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0037962","0","06/12/2018","23:53:05","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","645     ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0037964","0","06/13/2018","00:31:26","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","9       ","  ","LONDON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0037966","0","06/13/2018","00:40:43","621 ","Wrong location                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","965 ","Vehicle parking area                              ","35      ","  ","FIDELIS                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0037967","0","06/13/2018","00:45:36","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","962 ","Residential street, road or residential driveway  ","455     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0037968","0","06/13/2018","00:51:55","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","965 ","Vehicle parking area                              ","808     ","  ","JETTE                    ","  ","CT  ","                                        ","  ","                         ","  ","    "
