"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0066101","0","10/04/2018","13:49:16","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","522     ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0066104","0","10/04/2018","14:09:51","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","140     ","  ","CLARENDON                ","  ","ST  ",": #15-1547                              ","  ","                         ","  ","    "
"18-0066109","0","10/04/2018","14:25:11","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","        ","  ","CENTRE                   ","  ","ST  ",": alias CENTRE/ST JOHN                  ","  ","SAINT JOHN               ","  ","ST  "
"18-0066110","0","10/04/2018","14:27:50","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02118     ","963 ","Street or road in commercial area                 ","        ","  ","ALLSTATE                 ","  ","RD  ","                                        ","  ","RAMP - SOUTHAMPTON STREET","  ","    "
"18-0066112","0","10/04/2018","14:33:09","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","460 ","Dormitory-type residence, other                   ","508     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0066113","0","10/04/2018","14:36:59","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","331 ","Hospital - medical or psychiatric                 ","1153    ","  ","CENTRE                   ","  ","ST  ",": @ED FLK                               ","  ","                         ","  ","    "
"18-0066114","0","10/04/2018","14:39:03","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","200     ","  ","STUART                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0066115","0","10/04/2018","14:44:12","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","5       ","  ","OAK                      ","W ","ST  ","                                        ","  ","                         ","  ","    "
"18-0066117","0","10/04/2018","14:45:31","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","963 ","Street or road in commercial area                 ","40      ","  ","ENTERPRISE               ","  ","ST  ",": @PIPE FITTERS ASSN INC - 40 ENTERPRISE","  ","                         ","  ","    "
"18-0066119","0","10/04/2018","15:06:31","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","962 ","Residential street, road or residential driveway  ","5       ","  ","HANCOCK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
