"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0059569","0","09/08/2018","12:31:42","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","14      ","  ","LAMBERT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0059570","0","09/08/2018","12:53:13","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","780     ","  ","ALBANY                   ","  ","ST  ",": #PAT5195                              ","  ","                         ","  ","    "
"18-0059571","0","09/08/2018","12:57:25","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","20      ","  ","FRANCONIA                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0059573","0","09/08/2018","13:08:25","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","331 ","Hospital - medical or psychiatric                 ","185     ","  ","PILGRIM                  ","  ","RD  ",": #15-2356                              ","  ","                         ","  ","    "
"18-0059576","0","09/08/2018","13:12:38","131 ","Passenger vehicle fire                            ","23000.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","962 ","Residential street, road or residential driveway  ","548     ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","                         ","  ","    "
"18-0059580","0","09/08/2018","13:39:37","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","400 ","Residential, Other                                ","100     ","  ","BLUE LEDGE               ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0059583","0","09/08/2018","13:44:09","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","BR             ","Allston-Brighton                                  ","02135     ","    ","","76      ","  ","BENNETT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0059585","0","09/08/2018","13:57:53","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","        ","E ","FOURTH                   ","  ","ST  ","                                        ","  ","K                        ","  ","ST  "
"18-0059593","0","09/08/2018","15:09:03","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","856     ","  ","BENNINGTON               ","  ","ST  ",": @EAST BOSTON SAVINGS BANK - 856 BENNIN","  ","                         ","  ","    "
"18-0059594","0","09/08/2018","15:18:26","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","400 ","Residential, Other                                ","91      ","  ","MOUNT VERNON             ","  ","ST  ","                                        ","  ","                         ","  ","    "
