"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0047020","0","07/20/2018","10:39:33","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","351     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047024","0","07/20/2018","11:04:32","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","3       ","  ","MONADNOCK                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047025","0","07/20/2018","11:19:58","734 ","Heat detector activation due to malfunction       ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","100     ","E ","NEWTON                   ","  ","ST  ",": #21-1653                              ","  ","                         ","  ","    "
"18-0047026","0","07/20/2018","11:20:33","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","254 ","Day care, in commercial property                  ","79      ","  ","ORTON-MAROTTA            ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0047028","0","07/20/2018","11:33:00","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","254 ","Day care, in commercial property                  ","1187    ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0047029","0","07/20/2018","11:37:26","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","593 ","Office:  veterinary or research                   ","82      ","  ","PARIS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047031","0","07/20/2018","11:44:04","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","66      ","  ","GATES                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047032","0","07/20/2018","11:47:55","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","429 ","Multifamily dwelling                              ","270     ","  ","BABCOCK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047033","0","07/20/2018","11:49:27","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","935     ","  ","BLUE HILL                ","  ","AVE ",": #WYN3250                              ","  ","                         ","  ","    "
"18-0047035","0","07/20/2018","11:53:04","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","205     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
