"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0008741","0","02/03/2018","18:22:42","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","449 ","Hotel/motel, commercial                           ","425     ","  ","SUMMER                   ","  ","ST  ",": #17-712                               ","  ","                         ","  ","    "
"18-0008742","0","02/03/2018","18:23:48","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","439 ","Boarding/rooming house, residential hotels        ","459     ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0008746","0","02/03/2018","19:07:56","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","90      ","  ","MEDFORD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0008747","0","02/03/2018","19:30:52","511 ","Lock-out                                          ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","962 ","Residential street, road or residential driveway  ","        ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","WESTMINSTER              ","  ","ST  "
"18-0008750","0","02/03/2018","19:45:06","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","460 ","Dormitory-type residence, other                   ","164     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0008755","0","02/03/2018","20:29:22","552 ","Police matter                                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","8       ","  ","BAKER                    ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0008756","0","02/03/2018","20:30:53","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","1       ","  ","DEVONSHIRE               ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0008758","0","02/03/2018","20:48:25","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","    ","","100     ","N ","BEACON                   ","  ","ST  ",": @LTC-WINGATE AT BRIGHTON              ","  ","                         ","  ","    "
"18-0008760","0","02/03/2018","21:04:54","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0008761","0","02/03/2018","21:10:23","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","519 ","Food and beverage sales, grocery store            ","11      ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
